Customer ID,Churn Label,Contract,Monthly Charge,Tenure in Months,Payment Method,Total Revenue,Internet Service
9720-JJJOR,No,One Year,60.3,41,Bank Withdrawal,2610.9300000000003,Yes
8100-HZZLJ,No,Month-to-Month,63.95,43,Bank Withdrawal,2977.8500000000004,Yes
7398-HPYZQ,No,Two Year,90.55,71,Bank Withdrawal,8433.18,Yes
3546-GHEAE,No,Two Year,19.45,7,Credit Card,231.36,No
2550-QHZGP,No,One Year,19.5,7,Credit Card,342.66,No
7519-JTWQH,No,Two Year,110.5,69,Bank Withdrawal,9105.93,Yes
2538-OIMXF,No,Month-to-Month,24.7,1,Credit Card,94.7,Yes
8543-MSDMF,No,Month-to-Month,77.4,3,Bank Withdrawal,339.41,Yes
1170-SASML,No,Month-to-Month,85.4,69,Bank Withdrawal,8249.21,Yes
4872-JCVCA,No,Two Year,47.6,71,Bank Withdrawal,3377.8,Yes
5346-BZCHP,No,Two Year,19.4,69,Credit Card,3083.62,No
2038-LLMLM,No,Month-to-Month,103.85,48,Bank Withdrawal,5450.05,Yes
1216-BGTSP,No,Month-to-Month,108.45,45,Credit Card,5233.349999999999,Yes
4138-NAXED,No,Month-to-Month,81.0,51,Bank Withdrawal,6285.18,Yes
0744-BIKKF,No,Two Year,86.65,72,Bank Withdrawal,7046.32,Yes
7483-IQWIB,No,Month-to-Month,92.95,37,Bank Withdrawal,4854.18,Yes
5248-KWLAR,No,Two Year,90.35,71,Bank Withdrawal,7633.07,Yes
7996-MHXLW,No,Two Year,25.15,66,Credit Card,3054.42,No
7833-PKIHD,No,One Year,76.4,51,Bank Withdrawal,5580.96,Yes
7061-OVMIM,No,One Year,19.55,30,Bank Withdrawal,1242.7,No
5153-RTHKF,No,Month-to-Month,85.35,34,Bank Withdrawal,3696.96,Yes
1852-QSWCD,No,Two Year,24.8,64,Credit Card,3770.85,No
9079-LWTFD,No,Month-to-Month,100.75,47,Credit Card,6912.51,Yes
3392-EHMNK,No,Two Year,94.1,67,Credit Card,7066.6,Yes
5986-WWXDV,No,One Year,19.35,39,Bank Withdrawal,2674.99,No
3061-BCKYI,No,Month-to-Month,19.9,14,Credit Card,892.75,No
7228-PAQPD,No,One Year,59.1,14,Credit Card,1248.99,Yes
7746-QYVCO,No,One Year,55.85,16,Credit Card,1194.44,Yes
5804-HYIEZ,No,Month-to-Month,106.05,70,Bank Withdrawal,10373.65,Yes
5934-TSSAU,No,Month-to-Month,75.3,23,Credit Card,2823.69,Yes
3486-KHMLI,No,Month-to-Month,24.7,21,Credit Card,1123.61,No
6784-XYJAE,No,One Year,55.8,36,Bank Withdrawal,3700.62,Yes
3933-DQPWX,No,Two Year,39.7,50,Credit Card,1932.75,Yes
6661-EIPZC,No,Month-to-Month,29.5,48,Credit Card,1423.05,Yes
8957-THMOA,No,Two Year,20.15,50,Credit Card,1918.35,No
2251-PYLPB,No,Two Year,79.55,72,Credit Card,9054.5,Yes
5555-RNPGT,No,Month-to-Month,24.8,10,Credit Card,568.6,No
1057-FOGLZ,No,Month-to-Month,19.65,18,Credit Card,719.3,No
8087-LGYHQ,No,Month-to-Month,94.05,9,Bank Withdrawal,951.42,Yes
4137-BTIKL,No,Month-to-Month,90.75,2,Credit Card,229.09,Yes
2190-BCXEC,No,Month-to-Month,78.85,40,Credit Card,4725.65,Yes
6227-FBDXH,No,One Year,99.5,69,Bank Withdrawal,7104.34,Yes
2911-WDXMV,No,Month-to-Month,80.55,18,Credit Card,2146.09,Yes
4547-FZJWE,No,One Year,59.45,55,Credit Card,5186.35,Yes
7422-WNBTY,No,Month-to-Month,93.35,33,Bank Withdrawal,4140.08,Yes
0842-IWYCP,No,Month-to-Month,44.95,46,Bank Withdrawal,4023.62,Yes
3521-HTQTV,No,Two Year,26.1,34,Bank Withdrawal,1676.33,No
3744-ZBHON,No,Month-to-Month,20.2,3,Bank Withdrawal,161.38,No
3373-DIUUN,No,Two Year,21.25,30,Credit Card,1911.9,No
8383-SGHJU,No,One Year,59.4,33,Bank Withdrawal,2292.04,Yes
7607-QKKTJ,No,One Year,95.0,45,Credit Card,5934.1,Yes
7707-PYBBH,No,Month-to-Month,61.9,40,Credit Card,4126.299999999999,Yes
8984-HPEMB,No,Two Year,118.65,71,Bank Withdrawal,9748.5,Yes
4139-DETXS,No,Two Year,64.45,72,Bank Withdrawal,4528.0,Yes
9779-DPNEJ,No,Month-to-Month,80.15,22,Bank Withdrawal,2526.77,Yes
9805-FILKB,No,One Year,20.2,46,Bank Withdrawal,1062.72,No
5793-YOLJN,No,Two Year,21.0,55,Credit Card,3328.3499999999995,No
0673-IGUQO,No,Month-to-Month,20.45,1,Credit Card,50.54,No
4123-FCVCB,No,One Year,75.85,12,Credit Card,1445.45,Yes
8819-IMISP,No,Month-to-Month,80.45,31,Bank Withdrawal,3578.27,Yes
8311-UEUAB,No,Two Year,75.5,67,Bank Withdrawal,5320.57,Yes
5858-EAFCZ,No,Month-to-Month,44.45,1,Credit Card,67.79,Yes
1163-ONYEY,No,Month-to-Month,74.55,41,Credit Card,4194.1,Yes
5656-MJEFC,No,Two Year,48.15,42,Credit Card,2032.3,Yes
6082-OQFBA,No,One Year,19.65,23,Mailed Check,1009.14,No
8974-OVACP,No,Month-to-Month,20.15,1,Mailed Check,47.74,No
4010-YLMVT,No,Month-to-Month,106.6,56,Credit Card,7281.07,Yes
1379-FRVEB,No,Month-to-Month,91.0,15,Bank Withdrawal,1883.35,Yes
8612-GXIDD,No,Two Year,25.4,12,Bank Withdrawal,842.4399999999999,No
6288-CHQJB,No,Two Year,69.95,54,Bank Withdrawal,5393.03,Yes
8160-HOWOX,No,Month-to-Month,66.85,7,Bank Withdrawal,795.22,Yes
6648-INWPS,No,Month-to-Month,20.15,16,Bank Withdrawal,958.15,No
4223-BKEOR,No,One Year,64.85,21,Mailed Check,1985.28,Yes
1763-WQFUK,No,Month-to-Month,50.5,3,Mailed Check,226.89,Yes
1391-UBDAR,No,Month-to-Month,72.9,11,Bank Withdrawal,1020.08,Yes
8894-JVDCV,No,One Year,115.05,62,Credit Card,9417.53,Yes
2023-VQFDL,No,Month-to-Month,19.0,18,Bank Withdrawal,945.6799999999998,No
1345-GKDZZ,No,Month-to-Month,19.55,6,Credit Card,233.78,No
2014-MKGMH,No,One Year,101.1,46,Bank Withdrawal,5961.02,Yes
5628-FCGYG,No,Month-to-Month,84.1,21,Bank Withdrawal,2767.5,Yes
2560-WBWXF,No,Two Year,24.15,68,Bank Withdrawal,4068.57,No
0248-IPDFW,No,Month-to-Month,50.1,1,Bank Withdrawal,79.23,Yes
7978-DKUQH,No,Month-to-Month,74.6,25,Bank Withdrawal,2725.25,Yes
4335-UPJSI,No,Two Year,19.75,24,Mailed Check,1319.86,No
1784-EZDKJ,No,One Year,106.8,51,Bank Withdrawal,7138.2,Yes
9297-FVVDH,No,Two Year,84.5,57,Bank Withdrawal,5418.25,Yes
8007-YYPWD,No,Two Year,25.05,15,Bank Withdrawal,983.65,No
7101-HRBLJ,No,Two Year,83.7,72,Bank Withdrawal,7252.5,Yes
6635-CPNUN,No,Month-to-Month,96.6,28,Credit Card,3624.31,Yes
5453-YBTWV,No,Two Year,101.1,70,Credit Card,10471.7,Yes
5039-LZRQT,No,One Year,20.2,13,Mailed Check,618.6600000000001,No
6418-PIQSP,No,Two Year,81.0,62,Mailed Check,5811.74,Yes
8220-OCUFY,No,One Year,60.25,21,Bank Withdrawal,1413.96,Yes
3995-WFCSM,No,Month-to-Month,60.85,2,Bank Withdrawal,141.9,Yes
1895-QTKDO,No,Month-to-Month,43.95,1,Credit Card,89.54,Yes
2038-OEQZH,No,Month-to-Month,86.05,4,Bank Withdrawal,485.54,Yes
1178-PZGAB,No,One Year,20.25,19,Credit Card,736.48,No
2626-VEEWG,No,Two Year,19.4,67,Credit Card,1651.36,No
1657-DYMBM,No,Two Year,19.9,53,Credit Card,2936.4300000000003,No
7311-MQJCH,No,One Year,19.55,5,Bank Withdrawal,289.45,No
1136-XGEQU,No,One Year,84.15,50,Credit Card,6488.9,Yes
2530-FMFXO,No,Two Year,103.2,56,Bank Withdrawal,8234.71,Yes
6844-DZKRF,No,Month-to-Month,50.2,2,Credit Card,131.93,Yes
5970-GHJAW,No,Two Year,19.95,46,Credit Card,2063.92,No
8879-XUAHX,No,Two Year,116.25,71,Bank Withdrawal,9004.24,Yes
3689-MOZGR,No,Month-to-Month,31.2,29,Bank Withdrawal,926.2,Yes
4195-PNGZS,No,Two Year,24.45,69,Bank Withdrawal,4001.41,No
5003-XZWWO,No,Two Year,84.2,71,Credit Card,7030.370000000001,Yes
6922-NCEDI,No,One Year,21.2,56,Mailed Check,3961.93,No
9891-NQDBD,No,One Year,25.55,28,Mailed Check,1886.28,No
6131-IUNXN,No,Month-to-Month,20.2,19,Mailed Check,1273.49,No
8548-AWOFC,No,Month-to-Month,63.85,66,Bank Withdrawal,4770.820000000001,Yes
9798-DRYDS,No,One Year,61.95,17,Mailed Check,1879.73,Yes
8532-UEFWH,No,Two Year,25.75,52,Mailed Check,3920.37,No
6296-DDOOR,No,One Year,58.2,19,Bank Withdrawal,1507.9,Yes
7951-VRDVK,No,One Year,85.85,36,Bank Withdrawal,3503.9500000000003,Yes
4815-YOSUK,No,One Year,104.9,72,Credit Card,10502.46,Yes
4365-MSDYN,No,Month-to-Month,19.55,8,Bank Withdrawal,339.87,No
7036-TYDEC,No,Two Year,104.0,69,Bank Withdrawal,7156.15,Yes
5802-ADBRC,No,One Year,104.4,50,Mailed Check,6272.4,Yes
8076-FEZKJ,No,One Year,19.5,10,Credit Card,382.9500000000001,No
5197-YPYBZ,No,Two Year,25.25,12,Credit Card,749.78,No
4312-GVYNH,No,Two Year,49.85,70,Bank Withdrawal,3370.2,Yes
0839-JTCUD,No,Two Year,89.9,66,Credit Card,8358.61,Yes
5494-WOZRZ,No,Two Year,82.0,71,Credit Card,8713.470000000001,Yes
2234-EOFPT,No,Two Year,79.35,72,Bank Withdrawal,7938.85,Yes
8619-IJNDK,No,Two Year,64.05,71,Credit Card,4827.31,Yes
8378-LKJAF,No,Month-to-Month,101.15,38,Credit Card,4877.06,Yes
1153-GNOLC,No,One Year,39.1,33,Bank Withdrawal,1309.0,Yes
3298-QEICA,No,Two Year,34.6,23,Credit Card,813.45,Yes
0788-DXBFY,No,One Year,19.55,58,Bank Withdrawal,2728.74,No
3496-LFSZU,No,Month-to-Month,70.5,4,Bank Withdrawal,418.08,Yes
5242-UOWHD,No,Two Year,20.35,45,Credit Card,2685.55,No
6479-SZPLM,No,Two Year,19.45,36,Credit Card,1917.3,No
8097-VBQTZ,No,Month-to-Month,69.9,54,Credit Card,5374.780000000001,Yes
4500-HKANN,No,Two Year,59.7,23,Credit Card,1731.37,Yes
9917-KWRBE,No,One Year,78.35,41,Credit Card,3983.64,Yes
2212-LYASK,No,One Year,45.85,27,Credit Card,1276.4,Yes
1393-IMKZG,No,Month-to-Month,95.85,1,Bank Withdrawal,98.55,Yes
8069-RHUXK,No,Two Year,35.7,67,Credit Card,2545.7,Yes
2908-WGAXL,No,Two Year,24.95,56,Credit Card,3096.26,No
3378-AJRAO,No,One Year,24.85,44,Bank Withdrawal,2431.28,No
6050-FFXES,No,Two Year,105.35,69,Bank Withdrawal,8304.26,Yes
0362-RAOQO,No,Two Year,19.65,40,Credit Card,1871.45,No
9554-DFKIC,No,Month-to-Month,54.45,30,Bank Withdrawal,1963.4,Yes
5527-ACHSO,No,Month-to-Month,70.5,11,Credit Card,1353.01,Yes
0829-DDVLK,No,One Year,20.1,15,Credit Card,448.55,No
1399-UBQIU,No,Month-to-Month,69.35,11,Bank Withdrawal,889.79,Yes
1813-JLKWR,No,One Year,19.8,64,Bank Withdrawal,2824.65,No
9537-VHDTA,No,Month-to-Month,51.2,1,Credit Card,54.18,Yes
4957-TIALW,No,One Year,65.6,15,Credit Card,1311.65,Yes
2054-PJOCK,No,One Year,80.55,60,Credit Card,5813.65,Yes
9150-HEPMB,No,One Year,52.7,56,Credit Card,4229.86,Yes
9030-QGZNL,No,Two Year,20.85,8,Credit Card,253.33,No
3126-WQMGH,No,Month-to-Month,52.15,49,Credit Card,4026.33,Yes
7176-WRTNX,No,Two Year,114.95,70,Bank Withdrawal,8735.35,Yes
9239-GZHZE,No,Two Year,113.65,72,Credit Card,9913.4,Yes
7205-BAIAD,No,Two Year,20.6,40,Bank Withdrawal,1742.9,No
8064-RAVOH,No,Month-to-Month,49.85,1,Bank Withdrawal,92.4,Yes
0219-QAERP,No,One Year,19.8,30,Credit Card,870.95,No
8963-JLGJT,No,Month-to-Month,55.9,3,Credit Card,257.39,Yes
2135-DQWAQ,No,Month-to-Month,85.3,5,Credit Card,659.15,Yes
4056-QHXHZ,No,Two Year,107.45,72,Credit Card,7771.82,Yes
7401-JIXNM,No,Two Year,91.3,54,Credit Card,6566.64,Yes
9339-FIIJL,No,Two Year,85.95,72,Bank Withdrawal,6941.74,Yes
6670-MFRPK,No,Two Year,79.2,69,Credit Card,6908.289999999999,Yes
6177-PEVRA,No,Two Year,55.5,48,Credit Card,3252.79,Yes
4813-HQMGZ,No,Month-to-Month,90.25,8,Bank Withdrawal,822.79,Yes
7579-KKLOE,No,Two Year,91.25,71,Credit Card,9893.23,Yes
8402-EIVQS,No,One Year,100.9,67,Credit Card,8837.619999999999,Yes
4947-DSMXK,No,Month-to-Month,97.7,34,Bank Withdrawal,4863.16,Yes
7245-NIIWQ,No,Month-to-Month,69.85,3,Bank Withdrawal,304.13,Yes
0002-ORFBO,No,One Year,65.6,9,Credit Card,974.81,Yes
3324-OIRTO,No,One Year,104.65,71,Bank Withdrawal,8292.34,Yes
5414-OFQCB,No,Two Year,90.45,57,Credit Card,7053.6900000000005,Yes
4967-WPNCF,No,Two Year,63.7,72,Bank Withdrawal,4464.8,Yes
8499-BRXTD,No,One Year,20.1,18,Credit Card,1098.99,No
9154-QDGTH,No,One Year,104.3,43,Credit Card,5433.54,Yes
8197-BFWVU,No,Two Year,93.25,72,Bank Withdrawal,6812.79,Yes
2577-GVSIL,No,One Year,73.45,35,Bank Withdrawal,3129.75,Yes
9367-OIUXP,No,Month-to-Month,20.7,4,Credit Card,254.53,No
6770-UAYGJ,No,Two Year,25.25,49,Credit Card,2860.5,No
6463-HHXJR,No,Two Year,100.5,71,Bank Withdrawal,9622.15,Yes
7928-VJYAB,No,Month-to-Month,90.6,11,Bank Withdrawal,1443.48,Yes
1187-WILMM,No,Two Year,89.4,63,Credit Card,8404.3,Yes
1306-RPWXZ,No,Two Year,20.45,49,Credit Card,2577.95,No
3097-PYWXL,No,Month-to-Month,19.95,4,Bank Withdrawal,197.1,No
2266-SJNAT,No,One Year,109.15,72,Credit Card,8642.800000000001,Yes
2972-YDYUW,No,One Year,94.7,57,Bank Withdrawal,7688.53,Yes
1104-FEJAM,No,Month-to-Month,64.4,28,Bank Withdrawal,2062.83,Yes
2809-ILCYT,No,One Year,26.8,25,Credit Card,823.55,No
5499-ECUTN,No,One Year,66.05,47,Credit Card,3369.77,Yes
4981-FLTMF,No,Month-to-Month,65.2,57,Bank Withdrawal,3775.63,Yes
3113-IWHLC,No,Month-to-Month,55.8,5,Credit Card,480.8,Yes
4277-BWBML,No,Two Year,19.95,72,Bank Withdrawal,1937.01,No
0234-TEVTT,No,One Year,45.0,48,Credit Card,2196.3,Yes
4304-TSPVK,No,Two Year,114.9,68,Bank Withdrawal,9417.07,Yes
1552-AAGRX,No,Month-to-Month,106.4,30,Bank Withdrawal,4546.6,Yes
2637-FKFSY,No,Month-to-Month,46.1,3,Mailed Check,138.13,Yes
7874-ECPQJ,No,Month-to-Month,20.05,4,Bank Withdrawal,194.98,No
0020-INWCK,No,Two Year,95.75,71,Credit Card,8784.86,Yes
7089-RKVSZ,No,One Year,24.4,8,Mailed Check,389.39,No
2683-JXWQQ,No,Month-to-Month,33.6,61,Bank Withdrawal,2227.2,Yes
9548-ZMVTX,No,Two Year,90.45,72,Bank Withdrawal,7178.570000000001,Yes
8739-XNIKG,No,Month-to-Month,84.0,5,Bank Withdrawal,667.2,Yes
9755-JHNMN,No,Two Year,67.4,49,Bank Withdrawal,4308.9,Yes
3981-QSVQI,No,Month-to-Month,19.7,8,Bank Withdrawal,346.1,No
2789-HQBOU,No,Month-to-Month,80.35,3,Bank Withdrawal,402.69000000000005,Yes
9424-CMPOG,No,Two Year,19.6,9,Mailed Check,221.52,No
5067-WJEUN,No,Two Year,54.2,67,Bank Withdrawal,4578.5,Yes
3450-WXOAT,No,Month-to-Month,45.2,46,Credit Card,3175.13,Yes
9251-WNSOD,No,One Year,75.1,67,Mailed Check,5380.02,Yes
6974-DAFLI,No,One Year,19.7,55,Bank Withdrawal,1320.4499999999998,No
2616-UUTFK,No,Month-to-Month,72.75,33,Bank Withdrawal,3078.08,Yes
7064-JHXCE,No,Two Year,20.05,62,Credit Card,2563.42,No
7989-AWGEH,No,Month-to-Month,39.2,49,Bank Withdrawal,1838.15,Yes
4373-VVHQL,No,Month-to-Month,44.75,1,Bank Withdrawal,73.32,Yes
4559-UWIHT,No,Month-to-Month,82.65,14,Bank Withdrawal,1822.98,Yes
6650-BWFRT,No,Two Year,117.15,72,Credit Card,10321.58,Yes
9570-KYEUA,No,Two Year,99.25,64,Credit Card,8888.01,Yes
6993-YGFJV,No,Two Year,112.55,69,Bank Withdrawal,8041.79,Yes
2712-SYWAY,No,Month-to-Month,25.7,1,Bank Withdrawal,69.54,No
0730-BGQGF,No,Two Year,90.3,71,Credit Card,7502.71,Yes
5498-IBWPI,No,One Year,49.4,66,Credit Card,6427.11,Yes
9101-NTIXF,No,Month-to-Month,19.4,2,Credit Card,80.92,No
9314-QDMDW,No,One Year,61.25,11,Bank Withdrawal,1036.19,Yes
9308-ANMVE,No,Month-to-Month,55.3,47,Bank Withdrawal,3840.8,Yes
3413-DHLPB,No,Month-to-Month,103.75,60,Bank Withdrawal,6139.75,Yes
7649-PHJVR,No,One Year,19.5,11,Mailed Check,595.0799999999999,No
6114-TCFID,No,One Year,39.5,29,Credit Card,1082.75,Yes
3787-TRIAL,No,Month-to-Month,26.05,21,Bank Withdrawal,565.75,Yes
5156-UMKOW,No,Month-to-Month,29.65,3,Mailed Check,90.05,Yes
1247-QBVSH,No,Month-to-Month,50.2,43,Mailed Check,2798.92,Yes
6734-GMPVK,No,Month-to-Month,105.3,5,Bank Withdrawal,773.85,Yes
9822-OAOVB,No,Month-to-Month,55.45,1,Bank Withdrawal,71.88,Yes
6161-ERDGD,No,One Year,85.45,71,Bank Withdrawal,7962.96,Yes
1226-JZNKR,No,One Year,19.8,8,Bank Withdrawal,387.01,No
7318-EIVKO,No,Month-to-Month,59.25,8,Bank Withdrawal,822.2,Yes
3771-PZOBW,No,Month-to-Month,90.7,20,Credit Card,2289.55,Yes
8231-BSWXX,No,One Year,79.05,71,Credit Card,8487.64,Yes
7389-KBFIT,No,Month-to-Month,30.25,2,Mailed Check,63.75,Yes
7176-WIONM,No,Month-to-Month,49.85,12,Bank Withdrawal,617.15,Yes
5141-ZUVBH,No,Month-to-Month,93.0,9,Bank Withdrawal,1249.15,Yes
7623-HKYRK,No,Month-to-Month,19.7,6,Mailed Check,278.33000000000004,No
0310-SUCIN,No,One Year,84.8,71,Bank Withdrawal,7683.360000000001,Yes
5197-PYEPU,No,One Year,94.45,42,Credit Card,4331.34,Yes
6619-RPLQZ,No,Two Year,20.85,45,Mailed Check,2700.7,No
3275-RHRNE,No,One Year,60.0,28,Credit Card,1682.05,Yes
3503-TYDAY,No,Month-to-Month,80.45,43,Bank Withdrawal,5197.59,Yes
6901-GOGZG,No,Two Year,84.95,60,Bank Withdrawal,7982.450000000001,Yes
7021-XSNYE,No,Two Year,49.65,7,Credit Card,305.55,Yes
9621-OUPYD,No,One Year,20.2,25,Bank Withdrawal,770.15,No
8982-NHAVY,No,One Year,100.5,27,Bank Withdrawal,2982.67,Yes
4307-KWMXE,No,Month-to-Month,35.75,10,Bank Withdrawal,389.8,Yes
2450-ZKEED,No,One Year,53.8,11,Bank Withdrawal,733.17,Yes
3694-DELSO,No,Month-to-Month,38.55,4,Credit Card,156.1,Yes
3893-JRNFS,No,Month-to-Month,39.9,68,Bank Withdrawal,2796.35,Yes
1133-KXCGE,No,One Year,20.1,18,Mailed Check,745.45,No
0142-GVYSN,No,Month-to-Month,20.3,26,Bank Withdrawal,858.0899999999999,No
1049-FYSYG,No,Month-to-Month,35.65,17,Credit Card,646.05,Yes
1821-BUCWY,No,Two Year,55.65,30,Mailed Check,3065.65,Yes
8314-DPQHL,No,One Year,50.8,9,Mailed Check,463.6,Yes
1465-WCZVT,No,Month-to-Month,19.65,3,Credit Card,151.67,No
9481-SFCQY,No,Month-to-Month,59.8,14,Credit Card,1442.81,Yes
0567-GGCAC,No,Month-to-Month,61.4,7,Bank Withdrawal,549.78,Yes
8884-MRNSU,No,One Year,19.9,17,Bank Withdrawal,579.48,No
2171-UDMFD,No,Month-to-Month,19.45,32,Credit Card,1796.15,No
9802-CAQUT,No,Two Year,109.55,72,Credit Card,10411.33,Yes
0187-WZNAB,No,Month-to-Month,74.4,27,Credit Card,3232.17,Yes
1475-VWVDO,No,Month-to-Month,74.9,7,Bank Withdrawal,732.6800000000001,Yes
1357-MVDOZ,No,Month-to-Month,59.65,11,Bank Withdrawal,915.79,Yes
7602-MVRMB,No,Two Year,110.45,72,Bank Withdrawal,11416.21,Yes
5406-KGRMX,No,Two Year,24.55,71,Bank Withdrawal,1908.01,No
5968-HYJRZ,No,Two Year,24.55,47,Credit Card,1897.41,No
7140-ADSMJ,No,Month-to-Month,20.45,8,Credit Card,443.98,No
2230-XTUWL,No,Two Year,19.55,48,Credit Card,1519.83,No
7706-YLMQA,No,One Year,19.7,70,Bank Withdrawal,2041.5,No
2585-KTFRE,No,Month-to-Month,70.45,1,Bank Withdrawal,90.55,Yes
7994-UYIVZ,No,Month-to-Month,85.65,8,Bank Withdrawal,1046.17,Yes
7717-BICXI,No,Two Year,20.55,60,Credit Card,2144.05,No
6559-RAKOZ,No,One Year,97.95,49,Bank Withdrawal,5702.879999999999,Yes
4716-MRVEN,No,One Year,20.0,29,Credit Card,1539.77,No
2143-LJULT,No,Two Year,25.25,67,Credit Card,4100.93,No
3200-MNQTF,No,Two Year,70.9,67,Credit Card,6557.120000000001,Yes
6164-HXUGH,No,Month-to-Month,19.85,6,Credit Card,158.18,No
5630-IXDXV,No,Month-to-Month,106.35,47,Bank Withdrawal,5532.4800000000005,Yes
0320-DWVTU,No,Two Year,99.5,53,Credit Card,7733.46,Yes
9135-MGVPY,No,Two Year,84.7,69,Credit Card,9216.43,Yes
1212-GLHMD,No,Month-to-Month,86.05,3,Credit Card,299.63,Yes
7878-JGDKK,No,Month-to-Month,44.55,4,Credit Card,341.03,Yes
1088-AUUZZ,No,Two Year,75.85,56,Credit Card,6365.68,Yes
9588-OZDMQ,No,Month-to-Month,45.0,2,Bank Withdrawal,120.75,Yes
6476-EPYZR,No,Month-to-Month,20.5,12,Credit Card,808.22,No
1174-FGIFN,No,One Year,90.45,28,Bank Withdrawal,3245.09,Yes
6620-HVDUJ,No,Month-to-Month,60.45,24,Bank Withdrawal,2009.79,Yes
1032-MAELW,No,One Year,78.45,68,Bank Withdrawal,5841.31,Yes
7641-TQFHN,No,Two Year,100.55,39,Credit Card,4469.43,Yes
1552-TKMXS,No,Month-to-Month,20.35,42,Credit Card,1119.8,No
8622-ZLFKO,No,Month-to-Month,90.75,6,Bank Withdrawal,652.35,Yes
6188-UXBBR,No,One Year,20.25,38,Credit Card,1215.27,No
2333-KWEWW,No,Two Year,20.05,18,Credit Card,861.28,No
5702-SKUOB,No,Month-to-Month,19.6,4,Credit Card,210.01,No
1134-YWTYF,No,Month-to-Month,53.8,27,Bank Withdrawal,2509.8099999999995,Yes
6061-GWWAV,No,One Year,70.2,41,Credit Card,3458.71,Yes
0679-TDGAK,No,One Year,75.5,50,Bank Withdrawal,5717.1,Yes
6585-WCEWR,No,Two Year,20.35,72,Bank Withdrawal,2994.5600000000004,No
9067-YGSCA,No,One Year,26.05,70,Credit Card,4049.5,No
9067-SQTNS,No,One Year,20.6,44,Bank Withdrawal,2463.36,No
1776-SPBWV,No,One Year,20.1,34,Bank Withdrawal,2100.58,No
9668-PUGNU,No,Two Year,24.5,71,Bank Withdrawal,4100.9800000000005,No
9405-GPBBG,No,Two Year,110.5,64,Credit Card,7492.77,Yes
1926-QUZNN,No,Two Year,25.25,72,Bank Withdrawal,5405.92,No
5829-NVSQN,No,One Year,68.75,23,Bank Withdrawal,2411.42,Yes
9565-AXSMR,No,Two Year,19.2,52,Credit Card,3174.27,No
8869-LIHMK,No,Two Year,115.1,64,Bank Withdrawal,10169.89,Yes
0447-RXSGD,No,Month-to-Month,99.65,24,Bank Withdrawal,3021.17,Yes
4927-WWOOZ,No,Month-to-Month,91.45,2,Bank Withdrawal,280.27,Yes
5788-YPOEG,No,Two Year,84.75,34,Credit Card,3148.51,Yes
0661-KBKPA,No,One Year,78.75,53,Credit Card,5631.03,Yes
9081-WWXKP,No,Two Year,20.25,47,Credit Card,2628.85,No
0784-ZQJZX,No,Two Year,19.9,72,Credit Card,3828.61,No
3133-PZNSR,No,Two Year,97.75,72,Credit Card,8488.48,Yes
0722-SVSFK,No,Month-to-Month,100.4,7,Bank Withdrawal,988.14,Yes
3612-YVGSJ,No,Two Year,24.45,71,Credit Card,4024.6,No
5397-NSKQG,No,Two Year,50.9,67,Credit Card,3281.65,Yes
8565-HBFNN,No,One Year,107.2,69,Credit Card,9619.63,Yes
8670-ERCJH,No,Two Year,113.4,72,Bank Withdrawal,8348.42,Yes
7758-UJWYS,No,Two Year,40.55,34,Bank Withdrawal,1325.85,Yes
2050-ONYDQ,No,Two Year,26.0,65,Credit Card,1846.6,No
7055-JCGNI,No,Two Year,111.95,70,Credit Card,10915.85,Yes
0739-UUAJR,No,Two Year,53.8,72,Credit Card,3952.45,Yes
4826-DXMUP,No,One Year,72.1,35,Credit Card,2849.0,Yes
7285-KLOTR,No,One Year,78.85,12,Bank Withdrawal,1177.83,Yes
0654-PQKDW,No,One Year,70.75,62,Bank Withdrawal,6870.549999999999,Yes
7175-NTIXE,No,Month-to-Month,76.15,25,Credit Card,2534.7,Yes
7963-SHNDT,No,Two Year,39.1,52,Credit Card,2112.1,Yes
0188-GWFLE,No,Month-to-Month,20.05,2,Credit Card,37.32,No
8129-GMVGI,No,Two Year,20.05,56,Credit Card,3071.38,No
2882-DDZPG,No,Month-to-Month,19.45,12,Bank Withdrawal,657.1700000000001,No
3547-LQRIK,No,One Year,26.9,47,Bank Withdrawal,1799.81,No
5843-TTHGI,No,Month-to-Month,50.0,18,Credit Card,1254.64,Yes
1849-RJYIG,No,Month-to-Month,60.0,8,Bank Withdrawal,861.99,Yes
8868-GAGIO,No,Month-to-Month,84.55,45,Credit Card,4739.95,Yes
4061-UKJWL,No,Month-to-Month,45.45,3,Credit Card,202.81,Yes
5380-XPJNZ,No,One Year,20.05,38,Credit Card,2222.52,No
8263-QMNTJ,No,Two Year,115.55,72,Bank Withdrawal,11868.34,Yes
3230-JCNZS,No,Two Year,99.0,71,Credit Card,8178.48,Yes
0277-ORXQS,No,Two Year,50.55,66,Bank Withdrawal,3474.55,Yes
7996-BPXHY,No,Two Year,25.0,13,Bank Withdrawal,789.97,No
3227-WLKLI,No,Two Year,91.55,65,Bank Withdrawal,6621.099999999999,Yes
2266-FUBDZ,No,Two Year,19.35,15,Credit Card,975.9,No
8237-ULIXL,No,Two Year,24.85,72,Credit Card,2827.29,No
8216-AZUUZ,No,Two Year,100.4,42,Bank Withdrawal,4832.849999999999,Yes
9153-BTBVV,No,Two Year,25.0,71,Bank Withdrawal,5161.71,No
